url,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Prefix/Suffix,iFrame,Mouse_Over,Right_Click,Web_Forwards,count_special_characters,content_length,subdomain_count,tinyURL,whois_country,favicon_presence,status_code,Label
http://www.inbioma.pe/rechnung-376440790464490488&amp;cgi3-viewkontakt-376440790464490488-007acctpagetype-376440790464490488=4674720-&amp;info@s-und-s-shop.de.html,inbioma.pe,0,1,1,1,0,0,0,0,1,1,0,22,-1,3,0,1,1,404,0
http://www.enkiquotes.com/,enkiquotes.com,0,0,0,0,0,0,0,1,1,1,0,6,-1,3,0,0,1,200,1
http://mno.naomigoff.com/Apollo/bc28a52c2070ca93176244f59e1f19c6,mno.naomigoff.com,0,0,1,2,0,0,0,1,1,1,1,7,-1,3,0,0,0,-1,0
http://xh167894743.el.r.appspot.com/,xh167894743.el.r.appspot.com,0,0,0,0,0,0,0,1,1,1,0,8,272,5,1,1,0,404,0
http://dichvuvnpt.com/home/components/com_user/bbtonline.html,dichvuvnpt.com,0,0,1,4,0,0,0,1,1,1,1,10,-1,2,1,0,0,-1,0
https://answers.yahoo.com/question/index?qid=20060914152716AAZTOSo,answers.yahoo.com,0,0,1,2,0,0,0,0,1,1,0,8,4467,3,0,0,1,200,1
https://www.chiostrodelbramante.it/,chiostrodelbramante.it,0,0,0,0,0,0,0,0,1,1,0,6,19863,3,0,1,1,200,1
http://swallowthisbitchpics.com/jpg/www.global.visa.com/myca/oce/emea/action/request_type=un_Activation/visa.html,swallowthisbitchpics.com,0,0,1,8,0,0,0,1,1,1,1,18,-1,2,0,1,0,-1,0
http://yummy-cummy-in-my-tummy.tumblr.com,yummy-cummy-in-my-tummy.tumblr.com,0,0,0,0,0,0,1,0,1,1,0,9,-1,3,0,0,1,200,1
http://www.j-net.cn/cms,j-net.cn,0,0,0,1,0,0,1,0,1,1,0,7,169,3,0,1,1,200,1
http://press-preview.weebly.com,press-preview.weebly.com,0,0,0,0,0,0,1,0,1,1,0,6,12470,3,0,0,0,200,1
http://realestateinvestordatabase.com/wp-content/plugins/portfolio-cpt/tax/login.php,realestateinvestordatabase.com,0,0,1,5,0,0,0,1,1,1,0,12,4932,2,0,0,0,403,0
http://vufd.hyperphp.com/amzn,vufd.hyperphp.com,0,0,0,1,0,0,0,1,1,1,0,6,1029,3,0,0,1,200,0
http://www.courgeon-immobilier.fr/wp-content/uploads/2019/07/tpg/9ac6ba30463d0fb7974c06843717284c/,courgeon-immobilier.fr,0,0,1,6,0,0,1,0,1,1,0,14,-1,3,0,1,1,200,0
http://taccs.hu,taccs.hu,0,0,0,0,0,0,0,0,1,1,0,4,138,2,0,0,1,200,1
http://wiki.openstreetmap.org/wiki/Databases_and_data_access_APIs,wiki.openstreetmap.org,0,0,1,2,0,0,0,0,1,1,0,11,-1,3,0,0,1,200,1
https://grassform-my.sharepoint.com/:b:/g/personal/accounts_grassform_co_uk/EYsmX_DhwSVAlooW1ETKf50BIChCl1rrAfmqvTLvySTLQQ?e=UbjoWA,grassform-my.sharepoint.com,0,0,1,5,0,0,1,0,1,1,0,18,0,3,1,0,1,200,0
https://www.merriam-webster.com/dictionary/tabloid,merriam-webster.com,0,0,0,2,0,0,1,0,1,1,0,8,-1,3,0,0,1,200,1
http://hotmailsecure.brilliantbokeh.com/HotmailNEW/,hotmailsecure.brilliantbokeh.com,0,0,0,1,0,0,0,1,1,1,1,7,-1,3,0,1,0,-1,0
https://www.bls.gov/oes/current/oes292035.htm,bls.gov,0,0,0,3,0,0,0,1,1,1,0,9,1323,3,0,0,0,403,1
http://vaportotal.net/catalog/language/english/product/special/index.php?cid=474fe1ba8fa8cfd26e81532c7baac4a1&amp;SSID=d2b816c9e8292c96546684e342c2e77cd27f39cf,vaportotal.net,0,0,1,6,0,0,0,0,1,1,0,14,-1,2,0,0,1,404,0
https://www.123formbuilder.com/form-4850478/,123formbuilder.com,0,0,0,1,0,0,0,1,1,1,0,8,162,3,0,0,1,200,0
https://sura.careervidi.com/mot?fg=Z4Nwk2pibWKclbF2k29kaHd1YKCWjJyepKZdaXy0j2lj/koenig-sandra@online.de,sura.careervidi.com,0,1,1,1,0,0,0,1,1,1,1,11,-1,3,0,1,0,-1,0
http://phan.thuchao.free.fr/Hao/YouTube/ba.htm,phan.thuchao.free.fr,0,0,0,3,0,0,0,1,1,1,0,10,-1,4,0,1,0,404,0
https://ru.wikipedia.org/wiki/MultiMedia_Card,ru.wikipedia.org,0,0,0,2,0,0,0,0,1,1,0,8,20945,3,0,0,1,200,1
http://www.astroresidential.co.uk/application/data/,astroresidential.co.uk,0,0,0,2,0,0,0,1,1,1,0,9,-1,4,0,1,0,503,0
http://www.nakamistrad.com/aa/test.php,nakamistrad.com,0,0,0,2,0,0,0,1,1,1,1,8,-1,3,0,1,0,-1,0
http://www.shadetreetechnology.com/V4/validation/44ccd8b487c7fe797dc775e919236002,shadetreetechnology.com,0,0,1,3,0,0,0,1,1,1,0,8,150,3,0,0,0,404,0
http://searchnetworking.techtarget.com/tip/Comparisons-of-coaxial-cable-fiber-optic-cable-and-twisted-pair-cable,searchnetworking.techtarget.com,0,0,1,2,0,0,0,0,1,1,0,17,-1,3,1,0,1,200,1
https://sites.google.com/site/ilyasdxih,sites.google.com,0,0,0,2,0,0,0,0,1,1,1,7,-1,3,0,0,0,200,0
https://docs.google.com/forms/d/e/1FAIpQLSedi778KA_QpFW-6VseK02w_qghyAY4KrmhVAHDl-qBzUQytg/viewform,docs.google.com,0,0,1,5,0,0,0,1,1,1,0,14,-1,3,0,0,1,403,0
https://www.provenancevineyards.com/our-wines,provenancevineyards.com,0,0,0,1,0,0,0,0,1,1,0,7,-1,3,0,0,0,404,1
http://sharedpont77wwjxjx.df.r.appspot.com/wp-content/xp.php,sharedpont77wwjxjx.df.r.appspot.com,0,0,1,2,0,0,0,1,1,1,0,11,272,5,1,1,0,404,0
http://support.brother.com/g/s/id/pdf_pub/faq/faq002478/en/Scan_To_FTP.pdf,support.brother.com,0,0,1,8,0,0,0,0,1,1,0,17,0,3,0,0,0,200,1
http://www.excel-easy.com/examples/shortest-path-problem.html,excel-easy.com,0,0,1,2,0,0,1,0,1,1,0,11,707,3,0,0,0,200,1
https://mailserver67187.uc.r.appspot.com,mailserver67187.uc.r.appspot.com,0,0,0,0,0,0,0,1,1,1,0,7,272,5,1,1,0,404,0
http://www.storybookalpacas.com/account4/index2.html,storybookalpacas.com,0,0,0,2,0,0,0,0,1,1,0,8,-1,3,0,0,0,200,0
https://storage.cloud.google.com/prprhrhprc.appspot.com/index.htm#oncall-infra@eqiom.com,storage.cloud.google.com,0,1,1,2,0,0,0,0,1,1,1,15,0,4,1,0,0,200,0
http://stattrek.com/statistics/dictionary.aspx?definition=standard%20error,stattrek.com,0,0,1,2,0,0,0,0,1,1,0,9,-1,2,0,0,1,200,1
http://www.flaticon.com/free-icons/parking_403,flaticon.com,0,0,0,2,0,0,0,1,1,1,0,9,0,3,0,0,0,403,1
http://www.bobsplans.com/FreeDownloads/RouterTable.pdf,bobsplans.com,0,0,1,2,0,0,0,0,1,1,0,8,-1,3,0,0,1,200,1
http://baghira-wupperwolf.de/images/banners/bbtonline/,baghira-wupperwolf.de,0,0,1,3,0,0,1,1,1,1,1,9,-1,2,0,1,0,-1,0
https://en.wikipedia.org/wiki/NIC_Bank,en.wikipedia.org,0,0,0,2,0,0,0,0,1,1,0,8,23173,3,0,0,1,200,1
http://www.history.com/topics/american-civil-war/gettysburg-address,history.com,0,0,1,3,0,0,0,0,1,1,0,11,0,3,0,0,1,200,1
http://izvilagkft.hu/wp-content/languages/.../redirect/com.htm,izvilagkft.hu,0,0,1,5,0,0,0,1,1,1,1,14,-1,2,0,0,0,-1,0
http://sloaneandhyde.com/drs/new2015/document.php/index.css,sloaneandhyde.com,0,0,1,4,0,0,0,1,1,1,0,10,1177,2,0,0,1,200,0
https://documentos.sfo2.digitaloceanspaces.com/ordem.html,documentos.sfo2.digitaloceanspaces.com,0,0,1,1,0,0,0,1,1,1,0,8,243,4,0,0,0,404,0
http://remontka.pro/mac-address/,remontka.pro,0,0,0,1,0,0,0,0,1,1,0,7,11785,2,0,0,0,403,1
http://www.motoincontroepoca.com/blog/profile/,motoincontroepoca.com,0,0,0,2,0,0,0,1,1,1,0,8,-1,3,0,0,0,503,0
https://en.wikipedia.org/wiki/Gateway,en.wikipedia.org,0,0,0,2,0,0,0,0,1,1,0,7,16458,3,0,0,1,200,1
http://elexusbettgiris4.blogspot.com,elexusbettgiris4.blogspot.com,0,0,0,0,0,0,0,0,1,1,0,5,184,3,1,1,1,200,0
http://electricitypak.com/fakt/css/data/16/index.php,electricitypak.com,0,0,0,5,0,0,0,0,1,1,0,10,-1,2,0,0,1,404,0
http://app66560000.blogspot.com/,app66560000.blogspot.com,0,0,0,0,0,0,0,0,1,1,0,6,44996,3,1,1,0,404,0
https://twitter.com/mimosagrillclt,twitter.com,0,0,0,1,0,0,0,0,1,1,0,5,-1,2,0,0,1,200,1
http://www.calculate.co.il/,calculate.co.il,0,0,0,0,0,0,0,0,1,1,0,7,-1,4,0,1,0,200,1
http://marketinghelper.com.au/themes/sports/wp-content/net/555183669058fb273008595a9393d628/,marketinghelper.com.au,0,0,1,5,0,0,0,1,1,1,1,12,-1,3,0,1,0,-1,0
http://www.whio.com/news/local/thief-breaks-into-save-lot-steals-steaks-dayton/dX1YgaOZ7zmj18bPd4tU6L/,whio.com,0,0,1,4,0,0,0,0,1,1,0,17,0,3,0,0,1,200,1
https://www.markspcsolution.com/,markspcsolution.com,0,0,0,0,0,0,0,0,1,1,0,6,0,3,0,0,1,200,1
https://www.mummyandmini.com/,mummyandmini.com,0,0,0,0,0,0,0,0,1,1,0,6,16107,3,0,0,0,200,1
http://interimmanagement.uk.com/wp-includes/js/chronopost.fr/suivi/accueil/infos/ifram2.php?Code_Smserror_tapnovcodeSms,interimmanagement.uk.com,0,0,1,7,0,0,0,0,1,1,0,18,-1,3,0,1,0,404,0
https://www.showplaceicon.com/Browsing/Cinemas/Details/8863,showplaceicon.com,0,0,1,4,0,0,0,0,1,1,0,9,-1,3,0,0,1,200,1
