# CSV-File created with merge-csv.com
# -----------------------------------------------------------

url,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Prefix/Suffix,iFrame,Mouse_Over,Right_Click,Web_Forwards,count_special_characters,content_length,subdomain_count,tinyURL,whois_country,favicon_presence,status_code,Label
https://www.gadgetzone.com.my/,gadgetzone.com.my,0,0,0,0,0,0,0,1,1,1,0,7,118,4,0,0,0,403,1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/78816aad8eccc21,support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,1,1,1,1,1,10,-1,5,0,0,0,-1,0
http://98.126.214.77/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,98.126.214.77,0,1,1,2,1,0,0,1,1,1,0,89,5288,4,0,0,0,404,0
http://ru.dictionarist.com/iconoclast,ru.dictionarist.com,0,0,0,1,0,0,0,1,1,1,1,6,-1,3,1,0,0,-1,1
http://smallbusiness.chron.com/enabling-google-chrome-menu-bar-78783.html,smallbusiness.chron.com,0,0,1,1,0,0,0,0,1,1,0,12,167,3,0,0,1,200,1
http://www.aegisit.net/dhl/DHL%20REVENGE%20BY%20ALIBOBO/,aegisit.net,0,0,1,2,0,0,0,1,1,1,0,11,162,3,0,0,0,404,0
https://coderwall.com/p/kvzbpa/don-t-use-array-foreach-use-for-instead,coderwall.com,0,0,1,3,0,0,0,0,1,1,0,14,-1,2,0,0,0,200,1
http://afriquelemou.free.fr/templates/rhuk_milkyway/sdnconconsadf.html,afriquelemou.free.fr,0,0,1,3,0,0,0,1,1,1,0,10,365,3,0,1,0,200,0
http://www.wealthdaily.com/articles/nokia-stock/2147,wealthdaily.com,0,0,0,3,0,0,0,0,1,1,1,9,167,3,0,0,1,200,1
https://www.emploi-petrole.com/,emploi-petrole.com,0,0,0,0,0,0,1,0,1,1,0,7,-1,3,0,0,1,200,1
https://www.lovetheedit.com/postnewo/www.dropbox.com/1223/e7728ac72ee30a7cca85feca45595c67,lovetheedit.com,0,0,1,4,0,0,0,1,1,1,0,11,178,3,1,0,1,200,0
http://dic.academic.ru/dic.nsf/ruwiki/1425594,dic.academic.ru,0,0,0,3,0,0,0,0,1,1,0,9,162,3,0,1,1,200,1
http://www.biology4kids.com/files/cell2_activetran.html,biology4kids.com,0,0,1,2,0,0,0,0,1,1,0,9,5369,3,0,0,0,200,1
http://www.m9e4.com/labanquepostale.fr/service-mobile-pass/ac451/,m9e4.com,0,0,1,3,0,0,0,1,1,1,1,12,-1,3,0,1,0,-1,0
http://union-companies.000webhostapp.com/,union-companies.000webhostapp.com,0,0,0,0,0,0,1,0,1,1,0,7,16922,3,0,0,1,410,0
https://magalu-crediarioluiza.com/Produto_20203/produto.php?sku=1962067,magalu-crediarioluiza.com,0,0,1,2,0,0,1,1,1,1,1,10,-1,2,0,1,0,-1,0
https://drive.google.com/file/d/1u7ag3FepresW0JRZehtrU5hLGGltMq6P/view?usp=sharing/,drive.google.com,0,0,1,4,0,0,0,0,1,1,0,11,83971,3,0,0,1,200,0
http://poligrafiapias.com/Secured-adobe/2b078be1175659f354b82191320e7c51/,poligrafiapias.com,0,0,1,2,0,0,0,1,1,1,0,8,-1,2,0,0,0,200,0
http://pay-pal-deutschland.zxc301.com/029188,pay-pal-deutschland.zxc301.com,0,0,0,1,0,0,1,1,1,1,1,8,-1,3,0,1,0,-1,0
http://www.myappwiz.com/home/redirect?targetUrl=https://livraisonspeed01.cloudaccess.host/wp-includes/DHMF0JCT17E1,myappwiz.com,0,0,1,2,1,0,0,1,1,1,1,16,-1,3,0,0,0,-1,0
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/c05f378d59c6ba8?cmd=_update&dispatch=c05f378d59c6ba805&locale=_US,support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,1,1,1,1,1,15,-1,5,0,0,0,-1,0
http://sma.naturealtree.com/mot?jk=Z4NwlHBmcGKEmLqxy5qmnnx0YpGGjIx0fGBkaXy0j2lj/linda.todd7@nhs.net,sma.naturealtree.com,0,1,1,1,0,0,0,1,1,1,1,11,-1,3,0,1,0,-1,0
http://www.kuchyne-volf.com/obrazky/dinds/alibaba/index/,kuchyne-volf.com,0,0,1,4,0,0,1,1,1,1,0,11,-1,3,0,0,1,200,0
https://www.namecheap.com/domains/registration.aspx,namecheap.com,0,0,0,2,0,0,0,0,1,1,0,8,0,3,0,0,1,200,1
http://littlee.com.au/alibaba/login.alibaba.com.php,littlee.com.au,0,0,0,2,0,0,0,0,1,1,0,10,-1,3,0,1,1,404,0
https://www.zeitschriften-abo.de/DE/NVG/,zeitschriften-abo.de,0,0,0,2,0,0,1,1,1,1,0,9,-1,3,0,1,0,404,1
http://www.gmfs.co.za/js/Gdocs/s/,gmfs.co.za,0,0,0,3,0,0,0,1,1,1,0,10,-1,4,0,1,0,404,0
https://security.radware.com/ddos-knowledge-center/DDoSPedia/command-and-control-server/,security.radware.com,0,0,1,3,0,0,0,0,1,1,0,14,0,3,0,0,1,200,1
https://www.iconfinder.com/icons/858729/computer_mouse_icon_computer_mouse_line_icon_mouse_mouse_icon_mouse_line_icon_icon,iconfinder.com,0,0,1,3,0,0,0,0,1,1,0,21,-1,3,0,0,1,200,1
http://www.audioenglish.org/dictionary/resolution.htm,audioenglish.org,0,0,0,2,0,0,0,0,1,1,0,8,162,3,0,0,1,200,1
https://amazon.co.jp.access.usid-9452.mixh.jp/,amazon.co.jp.access.usid-9452.mixh.jp,0,0,0,0,0,0,1,1,1,1,1,11,-1,7,0,1,0,-1,0
http://artemisbetguncel.blogspot.com,artemisbetguncel.blogspot.com,0,0,0,0,0,0,0,0,1,1,0,5,183,3,1,1,1,200,0
http://www.speedcamupdates.com/,speedcamupdates.com,0,0,0,0,0,0,0,0,1,1,0,6,-1,3,0,0,1,200,1
https://www.parkwhiz.com/p/new-york-parking/map/,parkwhiz.com,0,0,0,3,0,0,0,0,1,1,0,11,-1,3,0,0,1,200,1
https://oki.si/pkginfo/change/sitekeyverification.php?origin=cob&check=yes&destination=authentication,oki.si,0,0,1,3,0,0,0,1,1,1,0,11,1016,2,0,1,0,404,0
http://www.routeralley.com/guides/nat.pdf,routeralley.com,0,0,0,2,0,0,0,0,1,1,0,8,88963,3,0,0,0,200,1
http://transcript.login.2016.getwetusa.com/,transcript.login.2016.getwetusa.com,0,0,0,0,0,0,0,1,1,1,1,8,-1,5,0,1,0,-1,0
http://barbo.sk,barbo.sk,0,0,0,0,0,0,0,1,1,1,0,4,20,2,0,1,1,200,1
http://www.vpi.us/cat5-5e-6-standards.html,vpi.us,0,0,0,1,0,0,0,0,1,1,0,10,178,3,0,1,1,200,1
http://fitnessista.com/the-perfect-protein-pancake/,fitnessista.com,0,0,0,1,0,0,0,0,1,1,0,9,169,2,0,0,1,200,1
http://www.condos-at-the-beach.com/home/cad.html,condos-at-the-beach.com,0,0,0,2,0,0,1,1,1,1,0,11,162,3,0,0,0,404,0
http://animaldiversity.org/accounts/Mus_musculus/,animaldiversity.org,0,0,0,2,0,0,0,0,1,1,0,8,-1,2,0,0,1,200,1
https://eye-lucir.com/?d=,eye-lucir.com,0,0,0,0,0,0,1,0,1,1,0,7,-1,2,0,0,0,200,0
https://www.walmart.com/c/ep/cat6-ethernet-cables,walmart.com,0,0,0,3,0,0,0,1,1,1,0,10,21,3,1,0,0,200,1
http://science.howstuffworks.com/warp-speed2.htm,science.howstuffworks.com,0,0,0,1,0,0,0,0,1,1,0,8,167,3,0,0,1,200,1
http://www.strykertoyhaulers.com/wp-admin/js/online/order.php?email%5Cu003dabuse@euroflightinternational.com,strykertoyhaulers.com,0,1,1,4,0,0,0,1,1,1,1,15,-1,3,0,1,0,-1,0
http://maanprofessionals.nl//index.html,maanprofessionals.nl,0,0,0,1,1,0,0,1,1,1,1,7,-1,2,0,1,0,-1,0
http://www.sportshub.com.sg/Directions/Documents/Sports-Hub-Traffic-Brochure.pdf,sportshub.com.sg,0,0,1,3,0,0,0,0,1,1,0,13,-1,4,0,1,1,404,1
http://www.srnonline.com/show-clocks,srnonline.com,0,0,0,1,0,0,0,0,1,1,0,7,245,3,0,0,1,200,1
https://www.metal-supply.dk/,metal-supply.dk,0,0,0,0,0,0,1,0,1,1,0,7,-1,3,0,1,0,200,1
https://uxohd.app.link/rgofF0wPL4,uxohd.app.link,0,0,0,1,0,0,0,1,1,1,0,6,570,3,0,0,0,404,0
https://www.net.com.br/,net.com.br,0,0,0,0,0,0,0,0,1,1,0,7,328910,4,1,0,1,200,1
https://www.slideshare.net/ashamsvk/project-report-on-digital-media-marketing,slideshare.net,0,0,1,2,0,0,0,0,1,1,0,12,121980,3,0,0,1,200,1
https://www.evostore.com.np/IhrFall63417798752737518&cgi3-ViewKontakt-63417798752737518-007acctpagetype-63417798752737518=68119-problema&info@hoehne-buero.de.html&amp;data=02%7C01%7C%7C179ae50e4c144e3c228508d8170b3349%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637284684151373360&amp;sdata=T2/xt2zovdHmhQ/iQnm9NKstPU%206hPnRkQ4MGebgKZc=&amp,evostore.com.np,0,1,1,3,0,0,0,0,1,1,0,33,-1,4,0,0,1,404,0
https://3u8kstpg-97iuu3sdu.vercel.app/,3u8kstpg-97iuu3sdu.vercel.app,0,0,0,0,0,0,1,1,1,1,0,7,67,3,0,0,0,404,0
http://www.metalinjection.net/reviews/album-review-lord-mantis-death-mask,metalinjection.net,0,0,1,2,0,0,0,0,1,1,0,12,-1,3,0,0,1,200,1
https://www.youtube.com/user/PING,youtube.com,0,0,0,2,0,0,0,0,1,1,0,7,1003246,3,0,0,1,200,1
http://www.instohelp.com/assets_flight/libs/bootstrap/cmcst-wl.html,instohelp.com,0,0,1,4,0,0,0,1,1,1,0,12,106,3,0,0,0,200,0
https://learn.sparkfun.com/tutorials/16,learn.sparkfun.com,0,0,0,2,0,0,0,1,1,1,0,7,2093,3,0,0,0,405,1
https://www.workiva.com/,workiva.com,0,0,0,0,0,0,0,0,1,1,0,6,-1,3,0,0,1,200,1
https://www.jobchannel.ch/,jobchannel.ch,0,0,0,0,0,0,0,0,1,1,0,6,-1,3,0,1,1,200,1
https://fas.org/sgp/crs/misc/R42078.pdf,fas.org,0,0,0,4,0,0,0,0,1,1,0,9,162,2,0,0,0,200,1
http://www.neudorf-ole.irv.cc/4B374AA12276932A9FA724E6142E9BD1,neudorf-ole.irv.cc,0,0,1,1,0,0,1,1,1,1,1,8,-1,4,0,0,0,-1,0
http://rockysite.net/mobile/Login-Acc.php,rockysite.net,0,0,0,2,0,0,0,1,1,1,0,8,-1,2,0,0,0,404,0
https://safirbetgiristikla.blogspot.com/,safirbetgiristikla.blogspot.com,0,0,0,0,0,0,0,0,1,1,0,6,0,3,1,1,1,200,0
http://www.matrixlab-examples.com/line-segment.html,matrixlab-examples.com,0,0,0,1,0,0,1,0,1,1,0,9,-1,3,0,0,0,200,1
https://www.slant.co/topics/2404/~file-managers-for-windows,slant.co,0,0,1,3,0,0,0,0,1,1,0,12,4511,3,1,0,0,403,1
https://www.computerhope.com/jargon/p/paraport.htm,computerhope.com,0,0,0,3,0,0,0,0,1,1,0,9,-1,3,0,0,1,200,1
http://cartetitolare-it.www1.biz/portaleTitolares15/,cartetitolare-it.www1.biz,0,0,0,1,0,0,1,1,1,1,0,8,252,3,0,1,0,404,0
http://judithleoni.com/telecom-de/index.php,judithleoni.com,0,0,0,2,0,0,0,1,1,1,0,8,-1,2,0,0,0,403,0
http://creditiperhabbogratissicuro100.blogspot.it/2011/02/habbo-crediti-gratis-sicuro-100.html,creditiperhabbogratissicuro100.blogspot.it,0,0,1,3,0,0,0,1,1,1,0,13,213,3,0,1,1,200,0
http://www.apkhere.com/app/com.smartprojects.ramoptimization,apkhere.com,0,0,1,2,0,0,0,0,1,1,0,9,-1,3,0,0,1,404,1
http://bangla.plus,bangla.plus,0,0,0,0,0,0,0,0,1,1,0,4,-1,2,0,0,1,200,1
https://visitor.constantcontact.com/manage/update/genemail?v=001MDKVK-KV0oGx0m9pen7VfbkCi3JbQH6CxWt2KJR3Sl7ocoW5oVQfUoZzmwKGQRldBj3DIQx_njBG0dZpWmiUe3pcjeVlJWx69PrGVPLH5iJhUKaVM_65A10roateFGYI76L1_HFN7Js=,visitor.constantcontact.com,0,0,1,3,0,0,0,0,1,1,0,13,-1,3,1,0,1,200,0
https://storage.cloud.google.com/user517497679326978.appspot.com/index.html#samsnow@tjsnow.com,storage.cloud.google.com,0,1,1,2,0,0,0,0,1,1,1,14,0,4,1,0,0,200,0
url,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Prefix/Suffix,iFrame,Mouse_Over,Right_Click,Web_Forwards,count_special_characters,content_length,subdomain_count,tinyURL,whois_country,favicon_presence,status_code,Label
http://www.crestonwood.com/router.php,crestonwood.com,0,0,0,1,0,0,0,1,1,1,0,7,-1,3,0,0,0,200,1
http://shadetreetechnology.com/V4/validation/a111aedc8ae390eabcfa130e041a10a4,shadetreetechnology.com,0,0,1,3,0,0,0,1,1,1,0,7,150,2,0,0,0,404,0
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/89e6a3b4b063b8d/?cmd=_update&dispatch=89e6a3b4b063b8d1b&locale=_,support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,1,1,1,1,1,16,-1,5,0,0,0,-1,0
http://rgipt.ac.in,rgipt.ac.in,0,0,0,0,0,0,0,0,1,1,0,5,0,3,0,0,1,200,1
http://www.iracing.com/tracks/gateway-motorsports-park/,iracing.com,0,0,1,2,0,0,0,1,1,1,0,10,118,3,0,0,0,403,1
http://appleid.apple.com-app.es/,appleid.apple.com-app.es,0,0,0,0,0,0,1,1,1,1,1,8,-1,4,0,0,0,-1,0
http://www.mutuo.it,mutuo.it,0,0,0,0,0,0,0,0,1,1,0,5,-1,3,0,1,1,200,1
http://www.shadetreetechnology.com/V4/validation/ba4b8bddd7958ecb8772c836c2969531,shadetreetechnology.com,0,0,1,3,0,0,0,1,1,1,0,8,150,3,0,0,0,404,0
http://vamoaestudiarmedicina.blogspot.com/,vamoaestudiarmedicina.blogspot.com,0,0,0,0,0,0,0,1,1,1,0,6,0,3,1,1,1,200,1
https://parade.com/425836/joshwigler/the-amazing-race-host-phil-keoghan-previews-the-season-27-premiere/,parade.com,0,0,1,3,0,0,0,1,1,1,0,18,581,2,0,0,0,403,1
https://www.astrologyonline.eu/Astro_MemoNew/Profilo.asp,astrologyonline.eu,0,0,1,2,0,0,0,0,1,1,0,9,13620,3,0,1,0,200,1
https://www.lifewire.com/tcp-port-21-818146,lifewire.com,0,0,0,1,0,0,0,1,1,1,0,9,23,3,0,0,0,405,1
https://technofizi.net/top-best-mp3-downloader-app-for-android-free-music-download/,technofizi.net,0,0,1,1,0,0,0,0,1,1,0,15,-1,2,0,0,1,200,1
http://html.house/l7ceeid6.html,html.house,0,0,0,1,0,0,0,1,1,1,1,6,178,2,0,0,0,-1,0
https://www.missfiga.com/,missfiga.com,0,0,0,0,0,0,0,1,1,1,0,6,-1,3,0,0,0,200,1
http://wave.progressfilm.co.uk/time3/?logon=myposte,wave.progressfilm.co.uk,0,0,0,1,0,0,0,0,1,1,0,9,-1,4,0,1,1,200,0
https://www.chiefarchitect.com/,chiefarchitect.com,0,0,0,0,0,0,0,0,1,1,0,6,-1,3,1,0,1,200,1
http://beta.kenaidanceta.com/postamok/d39a2/source,beta.kenaidanceta.com,0,0,0,3,0,0,0,1,1,1,0,8,-1,3,0,0,0,404,0
http://www.ktplasmachinery.com/cs/,ktplasmachinery.com,0,0,0,1,0,0,0,1,1,1,0,7,419,3,0,0,0,200,0
http://www.2345daohang.com/,2345daohang.com,0,0,0,0,0,0,0,1,1,1,0,6,11,3,0,0,0,200,1
http://www.game.co.uk/en/games/nintendo-switch/nintendo-switch/,game.co.uk,0,0,1,4,0,0,0,1,1,1,0,13,0,4,0,1,0,200,1
https://blog.hubspot.com/marketing/email-open-click-rate-benchmark,blog.hubspot.com,0,0,1,2,0,0,0,0,1,1,0,11,-1,3,1,0,1,200,1
http://batvrms.net/deliver/D2017HL/u.php,batvrms.net,0,0,0,3,0,0,0,1,1,1,0,8,-1,2,0,0,0,404,0
http://sophie-world.com/games/port-and-starboard,sophie-world.com,0,0,0,2,0,0,1,0,1,1,0,9,-1,2,0,0,0,200,1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/bb14d7ff1fcbf29?cmd=_update&dispatch=bb14d7ff1fcbf29bb&locale=_us,support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,1,1,1,1,1,15,-1,5,0,0,0,-1,0
https://polarklimatsgserver.blogspot.com/,polarklimatsgserver.blogspot.com,0,0,0,0,0,0,0,0,1,1,0,6,0,3,1,1,1,200,0
https://www.provenancevineyards.com/,provenancevineyards.com,0,0,0,0,0,0,0,0,1,1,0,6,-1,3,0,0,1,200,1
http://www.online-tech-tips.com/computer-tips/how-to-change-mac-address/,online-tech-tips.com,0,0,1,2,0,0,1,0,1,1,0,15,0,3,0,0,1,200,1
http://secureupdate.appleld.com.duilawyeryork.com/ap/88b142e778d73f7,secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,1,1,1,1,9,-1,5,0,0,0,-1,0
http://www.inbioma.pe/rechnung-376440790464490488&amp;cgi3-viewkontakt-376440790464490488-007acctpagetype-376440790464490488=4674720-&amp;info@s-und-s-shop.de.html,inbioma.pe,0,1,1,1,0,0,0,0,1,1,0,22,-1,3,0,1,1,404,0
http://www.enkiquotes.com/,enkiquotes.com,0,0,0,0,0,0,0,1,1,1,0,6,-1,3,0,0,1,200,1
http://mno.naomigoff.com/Apollo/bc28a52c2070ca93176244f59e1f19c6,mno.naomigoff.com,0,0,1,2,0,0,0,1,1,1,1,7,-1,3,0,0,0,-1,0
http://xh167894743.el.r.appspot.com/,xh167894743.el.r.appspot.com,0,0,0,0,0,0,0,1,1,1,0,8,272,5,1,1,0,404,0
http://dichvuvnpt.com/home/components/com_user/bbtonline.html,dichvuvnpt.com,0,0,1,4,0,0,0,1,1,1,1,10,-1,2,1,0,0,-1,0
https://answers.yahoo.com/question/index?qid=20060914152716AAZTOSo,answers.yahoo.com,0,0,1,2,0,0,0,0,1,1,0,8,4467,3,0,0,1,200,1
https://www.chiostrodelbramante.it/,chiostrodelbramante.it,0,0,0,0,0,0,0,0,1,1,0,6,19863,3,0,1,1,200,1
http://swallowthisbitchpics.com/jpg/www.global.visa.com/myca/oce/emea/action/request_type=un_Activation/visa.html,swallowthisbitchpics.com,0,0,1,8,0,0,0,1,1,1,1,18,-1,2,0,1,0,-1,0
http://yummy-cummy-in-my-tummy.tumblr.com,yummy-cummy-in-my-tummy.tumblr.com,0,0,0,0,0,0,1,0,1,1,0,9,-1,3,0,0,1,200,1
http://www.j-net.cn/cms,j-net.cn,0,0,0,1,0,0,1,0,1,1,0,7,169,3,0,1,1,200,1
http://press-preview.weebly.com,press-preview.weebly.com,0,0,0,0,0,0,1,0,1,1,0,6,12470,3,0,0,0,200,1
http://realestateinvestordatabase.com/wp-content/plugins/portfolio-cpt/tax/login.php,realestateinvestordatabase.com,0,0,1,5,0,0,0,1,1,1,0,12,4932,2,0,0,0,403,0
http://vufd.hyperphp.com/amzn,vufd.hyperphp.com,0,0,0,1,0,0,0,1,1,1,0,6,1029,3,0,0,1,200,0
http://www.courgeon-immobilier.fr/wp-content/uploads/2019/07/tpg/9ac6ba30463d0fb7974c06843717284c/,courgeon-immobilier.fr,0,0,1,6,0,0,1,0,1,1,0,14,-1,3,0,1,1,200,0
http://taccs.hu,taccs.hu,0,0,0,0,0,0,0,0,1,1,0,4,138,2,0,0,1,200,1
http://wiki.openstreetmap.org/wiki/Databases_and_data_access_APIs,wiki.openstreetmap.org,0,0,1,2,0,0,0,0,1,1,0,11,-1,3,0,0,1,200,1
https://grassform-my.sharepoint.com/:b:/g/personal/accounts_grassform_co_uk/EYsmX_DhwSVAlooW1ETKf50BIChCl1rrAfmqvTLvySTLQQ?e=UbjoWA,grassform-my.sharepoint.com,0,0,1,5,0,0,1,0,1,1,0,18,0,3,1,0,1,200,0
https://www.merriam-webster.com/dictionary/tabloid,merriam-webster.com,0,0,0,2,0,0,1,0,1,1,0,8,-1,3,0,0,1,200,1
http://hotmailsecure.brilliantbokeh.com/HotmailNEW/,hotmailsecure.brilliantbokeh.com,0,0,0,1,0,0,0,1,1,1,1,7,-1,3,0,1,0,-1,0
https://www.bls.gov/oes/current/oes292035.htm,bls.gov,0,0,0,3,0,0,0,1,1,1,0,9,1323,3,0,0,0,403,1
http://vaportotal.net/catalog/language/english/product/special/index.php?cid=474fe1ba8fa8cfd26e81532c7baac4a1&amp;SSID=d2b816c9e8292c96546684e342c2e77cd27f39cf,vaportotal.net,0,0,1,6,0,0,0,0,1,1,0,14,-1,2,0,0,1,404,0
https://www.123formbuilder.com/form-4850478/,123formbuilder.com,0,0,0,1,0,0,0,1,1,1,0,8,162,3,0,0,1,200,0
https://sura.careervidi.com/mot?fg=Z4Nwk2pibWKclbF2k29kaHd1YKCWjJyepKZdaXy0j2lj/koenig-sandra@online.de,sura.careervidi.com,0,1,1,1,0,0,0,1,1,1,1,11,-1,3,0,1,0,-1,0
http://phan.thuchao.free.fr/Hao/YouTube/ba.htm,phan.thuchao.free.fr,0,0,0,3,0,0,0,1,1,1,0,10,-1,4,0,1,0,404,0
https://ru.wikipedia.org/wiki/MultiMedia_Card,ru.wikipedia.org,0,0,0,2,0,0,0,0,1,1,0,8,20945,3,0,0,1,200,1
http://www.astroresidential.co.uk/application/data/,astroresidential.co.uk,0,0,0,2,0,0,0,1,1,1,0,9,-1,4,0,1,0,503,0
http://www.nakamistrad.com/aa/test.php,nakamistrad.com,0,0,0,2,0,0,0,1,1,1,1,8,-1,3,0,1,0,-1,0
http://www.shadetreetechnology.com/V4/validation/44ccd8b487c7fe797dc775e919236002,shadetreetechnology.com,0,0,1,3,0,0,0,1,1,1,0,8,150,3,0,0,0,404,0
http://searchnetworking.techtarget.com/tip/Comparisons-of-coaxial-cable-fiber-optic-cable-and-twisted-pair-cable,searchnetworking.techtarget.com,0,0,1,2,0,0,0,0,1,1,0,17,-1,3,1,0,1,200,1
https://sites.google.com/site/ilyasdxih,sites.google.com,0,0,0,2,0,0,0,0,1,1,1,7,-1,3,0,0,0,200,0
https://docs.google.com/forms/d/e/1FAIpQLSedi778KA_QpFW-6VseK02w_qghyAY4KrmhVAHDl-qBzUQytg/viewform,docs.google.com,0,0,1,5,0,0,0,1,1,1,0,14,-1,3,0,0,1,403,0
https://www.provenancevineyards.com/our-wines,provenancevineyards.com,0,0,0,1,0,0,0,0,1,1,0,7,-1,3,0,0,0,404,1
http://sharedpont77wwjxjx.df.r.appspot.com/wp-content/xp.php,sharedpont77wwjxjx.df.r.appspot.com,0,0,1,2,0,0,0,1,1,1,0,11,272,5,1,1,0,404,0
http://support.brother.com/g/s/id/pdf_pub/faq/faq002478/en/Scan_To_FTP.pdf,support.brother.com,0,0,1,8,0,0,0,0,1,1,0,17,0,3,0,0,0,200,1
http://www.excel-easy.com/examples/shortest-path-problem.html,excel-easy.com,0,0,1,2,0,0,1,0,1,1,0,11,707,3,0,0,0,200,1
https://mailserver67187.uc.r.appspot.com,mailserver67187.uc.r.appspot.com,0,0,0,0,0,0,0,1,1,1,0,7,272,5,1,1,0,404,0
http://www.storybookalpacas.com/account4/index2.html,storybookalpacas.com,0,0,0,2,0,0,0,0,1,1,0,8,-1,3,0,0,0,200,0
https://storage.cloud.google.com/prprhrhprc.appspot.com/index.htm#oncall-infra@eqiom.com,storage.cloud.google.com,0,1,1,2,0,0,0,0,1,1,1,15,0,4,1,0,0,200,0
http://stattrek.com/statistics/dictionary.aspx?definition=standard%20error,stattrek.com,0,0,1,2,0,0,0,0,1,1,0,9,-1,2,0,0,1,200,1
http://www.flaticon.com/free-icons/parking_403,flaticon.com,0,0,0,2,0,0,0,1,1,1,0,9,0,3,0,0,0,403,1
http://www.bobsplans.com/FreeDownloads/RouterTable.pdf,bobsplans.com,0,0,1,2,0,0,0,0,1,1,0,8,-1,3,0,0,1,200,1
http://baghira-wupperwolf.de/images/banners/bbtonline/,baghira-wupperwolf.de,0,0,1,3,0,0,1,1,1,1,1,9,-1,2,0,1,0,-1,0
https://en.wikipedia.org/wiki/NIC_Bank,en.wikipedia.org,0,0,0,2,0,0,0,0,1,1,0,8,23173,3,0,0,1,200,1
http://www.history.com/topics/american-civil-war/gettysburg-address,history.com,0,0,1,3,0,0,0,0,1,1,0,11,0,3,0,0,1,200,1
http://izvilagkft.hu/wp-content/languages/.../redirect/com.htm,izvilagkft.hu,0,0,1,5,0,0,0,1,1,1,1,14,-1,2,0,0,0,-1,0
http://sloaneandhyde.com/drs/new2015/document.php/index.css,sloaneandhyde.com,0,0,1,4,0,0,0,1,1,1,0,10,1177,2,0,0,1,200,0
